2023.08.17 11:28:47,635	INFO	1	org.l2jmobius.commons.database.DatabaseFactory	Database: Initialized.
2023.08.18 00:16:12,821	INFO	379	org.l2jmobius.loginserver.GameServerThread	192.168.0.0/192.168.0.0/24
2023.08.18 00:16:12,821	INFO	379	org.l2jmobius.loginserver.GameServerThread	192.168.1.0/192.168.1.0/24
2023.08.18 00:16:12,821	INFO	379	org.l2jmobius.loginserver.GameServerThread	178.169.202.98/0.0.0.0/0
2023.08.18 00:33:57,157	INFO	379	org.l2jmobius.loginserver.GameServerThread	GameServer [2] Sieghardt: Connection lost: Connection reset
2023.08.18 00:33:57,158	INFO	379	org.l2jmobius.loginserver.GameServerThread	Server [2] Sieghardt is now set as disconnected.
2023.08.18 00:34:39,535	INFO	387	org.l2jmobius.loginserver.GameServerThread	Updated Gameserver [2] Sieghardt IP's:
2023.08.18 00:34:39,535	INFO	387	org.l2jmobius.loginserver.GameServerThread	127.0.0.1/127.0.0.0/8
2023.08.18 00:34:39,536	INFO	387	org.l2jmobius.loginserver.GameServerThread	10.0.0.0/10.0.0.0/8
2023.08.18 00:34:39,536	INFO	387	org.l2jmobius.loginserver.GameServerThread	172.16.0.0/172.16.0.0/19
2023.08.18 00:34:39,536	INFO	387	org.l2jmobius.loginserver.GameServerThread	192.168.0.110/192.168.0.0/16
2023.08.18 00:34:39,536	INFO	387	org.l2jmobius.loginserver.GameServerThread	192.168.0.0/192.168.0.0/24
2023.08.18 00:34:39,536	INFO	387	org.l2jmobius.loginserver.GameServerThread	192.168.1.0/192.168.1.0/24
2023.08.18 00:34:39,536	INFO	387	org.l2jmobius.loginserver.GameServerThread	178.169.202.98/0.0.0.0/0
2023.08.18 00:40:08,606	INFO	387	org.l2jmobius.loginserver.GameServerThread	GameServer [2] Sieghardt: Connection lost: Connection reset
2023.08.18 00:40:08,607	INFO	387	org.l2jmobius.loginserver.GameServerThread	Server [2] Sieghardt is now set as disconnected.
2023.08.18 00:40:54,270	INFO	391	org.l2jmobius.loginserver.GameServerThread	Updated Gameserver [2] Sieghardt IP's:
2023.08.18 00:40:54,270	INFO	391	org.l2jmobius.loginserver.GameServerThread	127.0.0.1/127.0.0.0/8
2023.08.18 00:40:54,270	INFO	391	org.l2jmobius.loginserver.GameServerThread	10.0.0.0/10.0.0.0/8
2023.08.18 00:40:54,270	INFO	391	org.l2jmobius.loginserver.GameServerThread	172.16.0.0/172.16.0.0/19
2023.08.18 00:40:54,270	INFO	391	org.l2jmobius.loginserver.GameServerThread	192.168.0.110/192.168.0.0/16
2023.08.18 00:40:54,270	INFO	391	org.l2jmobius.loginserver.GameServerThread	192.168.0.0/192.168.0.0/24
2023.08.18 00:40:54,270	INFO	391	org.l2jmobius.loginserver.GameServerThread	192.168.1.0/192.168.1.0/24
2023.08.18 00:40:54,270	INFO	391	org.l2jmobius.loginserver.GameServerThread	178.169.202.98/0.0.0.0/0
2023.08.18 00:42:26,047	INFO	391	org.l2jmobius.loginserver.GameServerThread	GameServer [2] Sieghardt: Connection lost: Connection reset
2023.08.18 00:42:26,047	INFO	391	org.l2jmobius.loginserver.GameServerThread	Server [2] Sieghardt is now set as disconnected.
2023.08.18 00:43:09,940	INFO	392	org.l2jmobius.loginserver.GameServerThread	Updated Gameserver [2] Sieghardt IP's:
2023.08.18 00:43:09,941	INFO	392	org.l2jmobius.loginserver.GameServerThread	127.0.0.1/127.0.0.0/8
2023.08.18 00:43:09,941	INFO	392	org.l2jmobius.loginserver.GameServerThread	10.0.0.0/10.0.0.0/8
2023.08.18 00:43:09,941	INFO	392	org.l2jmobius.loginserver.GameServerThread	172.16.0.0/172.16.0.0/19
2023.08.18 00:43:09,941	INFO	392	org.l2jmobius.loginserver.GameServerThread	192.168.0.110/192.168.0.0/16
2023.08.18 00:43:09,941	INFO	392	org.l2jmobius.loginserver.GameServerThread	192.168.0.0/192.168.0.0/24
2023.08.18 00:43:09,941	INFO	392	org.l2jmobius.loginserver.GameServerThread	192.168.1.0/192.168.1.0/24
2023.08.18 00:43:09,941	INFO	392	org.l2jmobius.loginserver.GameServerThread	178.169.202.98/0.0.0.0/0
2023.08.18 01:13:12,258	INFO	392	org.l2jmobius.loginserver.GameServerThread	GameServer [2] Sieghardt: Connection lost: Connection reset
2023.08.18 01:13:12,259	INFO	392	org.l2jmobius.loginserver.GameServerThread	Server [2] Sieghardt is now set as disconnected.
2023.08.18 01:13:52,958	INFO	405	org.l2jmobius.loginserver.GameServerThread	Updated Gameserver [2] Sieghardt IP's:
2023.08.18 01:13:52,959	INFO	405	org.l2jmobius.loginserver.GameServerThread	127.0.0.1/127.0.0.0/8
2023.08.18 01:13:52,959	INFO	405	org.l2jmobius.loginserver.GameServerThread	10.0.0.0/10.0.0.0/8
2023.08.18 01:13:52,959	INFO	405	org.l2jmobius.loginserver.GameServerThread	172.16.0.0/172.16.0.0/19
2023.08.18 01:13:52,959	INFO	405	org.l2jmobius.loginserver.GameServerThread	192.168.0.110/192.168.0.0/16
2023.08.18 01:13:52,959	INFO	405	org.l2jmobius.loginserver.GameServerThread	192.168.0.0/192.168.0.0/24
2023.08.18 01:13:52,959	INFO	405	org.l2jmobius.loginserver.GameServerThread	192.168.1.0/192.168.1.0/24
2023.08.18 01:13:52,959	INFO	405	org.l2jmobius.loginserver.GameServerThread	178.169.202.98/0.0.0.0/0
2023.08.18 03:45:09,355	INFO	405	org.l2jmobius.loginserver.GameServerThread	GameServer [2] Sieghardt: Connection lost: Connection reset
2023.08.18 03:45:09,358	INFO	405	org.l2jmobius.loginserver.GameServerThread	Server [2] Sieghardt is now set as disconnected.
2023.08.18 03:46:05,645	INFO	463	org.l2jmobius.loginserver.GameServerThread	Updated Gameserver [2] Sieghardt IP's:
2023.08.18 03:46:05,645	INFO	463	org.l2jmobius.loginserver.GameServerThread	127.0.0.1/127.0.0.0/8
2023.08.18 03:46:05,645	INFO	463	org.l2jmobius.loginserver.GameServerThread	10.0.0.0/10.0.0.0/8
2023.08.18 03:46:05,645	INFO	463	org.l2jmobius.loginserver.GameServerThread	172.16.0.0/172.16.0.0/19
2023.08.18 03:46:05,645	INFO	463	org.l2jmobius.loginserver.GameServerThread	192.168.0.110/192.168.0.0/16
2023.08.18 03:46:05,645	INFO	463	org.l2jmobius.loginserver.GameServerThread	192.168.0.0/192.168.0.0/24
2023.08.18 03:46:05,645	INFO	463	org.l2jmobius.loginserver.GameServerThread	192.168.1.0/192.168.1.0/24
2023.08.18 03:46:05,645	INFO	463	org.l2jmobius.loginserver.GameServerThread	178.169.202.98/0.0.0.0/0
2023.08.18 04:00:09,574	INFO	463	org.l2jmobius.loginserver.GameServerThread	GameServer [2] Sieghardt: Connection lost: Connection reset
2023.08.18 04:00:09,574	INFO	463	org.l2jmobius.loginserver.GameServerThread	Server [2] Sieghardt is now set as disconnected.
2023.08.18 04:01:12,808	INFO	470	org.l2jmobius.loginserver.GameServerThread	Updated Gameserver [2] Sieghardt IP's:
2023.08.18 04:01:12,808	INFO	470	org.l2jmobius.loginserver.GameServerThread	127.0.0.1/127.0.0.0/8
2023.08.18 04:01:12,808	INFO	470	org.l2jmobius.loginserver.GameServerThread	10.0.0.0/10.0.0.0/8
2023.08.18 04:01:12,808	INFO	470	org.l2jmobius.loginserver.GameServerThread	172.16.0.0/172.16.0.0/19
2023.08.18 04:01:12,808	INFO	470	org.l2jmobius.loginserver.GameServerThread	192.168.0.110/192.168.0.0/16
2023.08.18 04:01:12,808	INFO	470	org.l2jmobius.loginserver.GameServerThread	192.168.0.0/192.168.0.0/24
2023.08.18 04:01:12,808	INFO	470	org.l2jmobius.loginserver.GameServerThread	192.168.1.0/192.168.1.0/24
2023.08.18 04:01:12,808	INFO	470	org.l2jmobius.loginserver.GameServerThread	178.169.202.98/0.0.0.0/0
2023.08.18 04:47:43,596	INFO	470	org.l2jmobius.loginserver.GameServerThread	GameServer [2] Sieghardt: Connection lost: Connection reset
2023.08.18 04:47:43,598	INFO	470	org.l2jmobius.loginserver.GameServerThread	Server [2] Sieghardt is now set as disconnected.
